page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
1,10,text,"At the Symposium of the International Society for Cartilage Repair in 1997, a working group presented The Cartilage Standard Evaluation Form, adapted from the International Knee Documentation Committe","[623.0, 1195.0, 1120.0, 1463.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
1,11,footnote,"* Address correspondence and reprint requests to Asbjørn Årøen, MD, Institute for Surgical Research, Rikshospitalet, University of Oslo, Sognsvannsveien 20, N-0027 Oslo, Norway.","[86.0, 1334.0, 580.0, 1392.0]",footnote,0.7,"[""footnote label: * Address correspondence and reprint requests to Asbj\u00f8rn \u00c5r\u00f8""]",footnote,0.7,body_zone,body_like,none,True,True
1,12,footnote,"The American Journal of Sports Medicine, Vol. 32, No. 1","[87.0, 1407.0, 475.0, 1428.0]",footnote,0.7,"[""footnote label: The American Journal of Sports Medicine, Vol. 32, No. 1""]",footnote,0.7,body_zone,body_like,none,True,True
1,13,footnote,DOI: 10.1177/0363546503259345,"[88.0, 1426.0, 324.0, 1444.0]",frontmatter_noise,0.8,"[""page-1 zone journal_furniture_zone: DOI: 10.1177/0363546503259345""]",frontmatter_noise,0.8,body_zone,body_like,none,False,False
1,14,footnote,© 2004 American Orthopaedic Society for Sports Medicine,"[86.0, 1443.0, 495.0, 1465.0]",frontmatter_noise,0.8,"[""page-1 zone journal_furniture_zone: \u00a9 2004 American Orthopaedic Society for Sports Medicine""]",frontmatter_noise,0.8,body_zone,body_like,none,False,False
1,15,number,211,"[585.0, 1514.0, 619.0, 1533.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
2,0,number,212,"[89.0, 89.0, 124.0, 108.0]",noise,0.9,"[""page number label""]",noise,0.9,frontmatter_side_zone,support_like,short_fragment,False,False
2,1,header,Ảrợen et al.,"[136.0, 87.0, 231.0, 111.0]",noise,0.9,"[""header label""]",noise,0.9,frontmatter_side_zone,support_like,short_fragment,False,False
2,2,header,The American Journal of Sports Medicine,"[783.0, 88.0, 1117.0, 112.0]",noise,0.9,"[""header label""]",noise,0.9,frontmatter_side_zone,support_like,none,False,False
2,3,image,,"[93.0, 159.0, 572.0, 498.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
2,4,figure_title,Figure 1A. International Cartilage Repair Society evaluation form showing the grid map of the knee. Published with permission from the ICRS.,"[86.0, 515.0, 579.0, 583.0]",figure_caption,0.92,"[""figure_title label: Figure 1A. International Cartilage Repair Society evaluation""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
2,5,text,The defects are also outlined by the surgeon on standard grid maps including frontal and lateral views of the articular surfaces of the knee. Figure 1A and 1B show two of the pages in the evaluation f,"[85.0, 616.0, 581.0, 882.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,6,text,Our objective was to find the number of localized cartilage lesions. The surgeon was given the opportunity to classify the cartilage lesions as either a localized lesion surrounded by normal cartilage,"[85.0, 881.0, 580.0, 1058.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,7,text,"According to the ICRS form, $ ^{1} $ ratings of radiographic findings are ranked into one of four subgroups according to the degree of degenerative changes. In this study, grouping of radiographs was ","[85.0, 1057.0, 581.0, 1435.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,8,image,,"[648.0, 173.0, 1101.0, 1180.0]",media_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
2,9,figure_title,Figure 1B. Anatomical grading of the depth of the cartilage injury according to the International Cartilage Repair Society. Published with permission from the ICRS.,"[626.0, 1228.0, 1117.0, 1297.0]",figure_caption,0.92,"[""figure_title label: Figure 1B. Anatomical grading of the depth of the cartilage ""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
2,10,paragraph_title,STATISTICAL ANALYSIS,"[624.0, 1315.0, 853.0, 1340.0]",section_heading,0.6,"[""unnumbered paragraph_title, inferred level section_heading: STATISTICAL ANALYSIS""]",section_heading,0.6,body_zone,heading_like,none,True,True
2,11,text,"A Microsoft Access database was used for this study. Statistical analysis was performed with the Statistical Package for Social Science 9.0 version (SPSS Inc.,","[623.0, 1357.0, 1119.0, 1428.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,0,header,"Vol. 32, No. 1, 2004","[89.0, 88.0, 246.0, 110.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
3,1,header,Articular Cartilage Lesions in Knee Arthroscopies,"[672.0, 88.0, 1069.0, 111.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
3,2,number,213,"[1082.0, 89.0, 1117.0, 109.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
3,3,image,,"[114.0, 166.0, 556.0, 609.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,body_like,empty,True,True
3,4,figure_title,"Figure 2. Different types of localized cartilage lesions (n = 203) of the knee. A, Localized partial-thickness cartilage lesions 44%; B, Osteochondritis dissecans lesions 9%; C, Localized full-thickne","[86.0, 629.0, 579.0, 719.0]",figure_caption,0.92,"[""figure_title label: Figure 2. Different types of localized cartilage lesions (n ""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,5,text,"Chicago, Illinois). All percentages are given without any decimals.","[85.0, 752.0, 580.0, 796.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,6,paragraph_title,RESULTS,"[87.0, 832.0, 183.0, 855.0]",section_heading,0.9,"[""explicit scholarly heading: RESULTS""]",section_heading,0.9,body_zone,heading_like,canonical_section_name,True,True
3,7,text,Articular cartilage changes were noted in 66% of the knees. A localized cartilage lesion in combination with degenerative changes was diagnosed in 5% (n = 47) of knees. Localized cartilage lesions wit,"[85.0, 873.0, 580.0, 1182.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,8,text,"A full-thickness cartilage defect with a square area of more than  $ 2 \, cm^2 $ was observed in 6% ( $ n = 62 $) of all the knees. Thirty-one of these 62 patients had a cartilage lesion as their only","[85.0, 1182.0, 580.0, 1358.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,9,text,"Of all patients (N = 993), an acute traumatic onset of the knee symptoms was reported in 59% and a more gradual nontraumatic onset in 41%. Sports participation was the most commonly associated activit","[85.0, 1358.0, 581.0, 1470.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,10,image,,"[624.0, 170.0, 1107.0, 725.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
3,11,figure_title,Figure 3. Anatomical distribution of the localized full-thickness cartilage defects of the knees (n = 203).,"[624.0, 749.0, 1115.0, 794.0]",figure_caption,0.92,"[""figure_title label: Figure 3. Anatomical distribution of the localized full-thic""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,12,text,"most frequent (Fig. 4). An x-ray examination was performed in 93% of the knees, and radiographic degenerative changes were noted in 13% of all the knees.","[623.0, 834.0, 1117.0, 900.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,13,text,"Previous arthroscopic procedures had been performed in 28% of the knees, most commonly a meniscal resection or an ACL reconstruction. Median time period from injury to the current arthroscopic procedu","[624.0, 900.0, 1118.0, 1010.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,14,text,Pain was reported with a median value of 40 on a Visual Analog Scale in which 0 was no pain at all and 100 represented the worst pain the patient could imagine. Seventy-three percent of all the patien,"[624.0, 1010.0, 1118.0, 1207.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,15,text,Table 2 shows the different diagnosis groups and the number of cases with concomitant localized cartilage lesion. Patellar dislocation had the highest frequency of associated cartilage lesion (57%) fo,"[623.0, 1208.0, 1119.0, 1339.0]",table_caption,0.9,"[""table prefix matched: Table 2 shows the different diagnosis groups and the number ""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
3,16,text,"Most of the patients with localized cartilage lesions were in younger age groups (median age 30 years), as illustrated in Figure 6. In the patients younger than 45 years of age, the finding of articul","[623.0, 1340.0, 1120.0, 1473.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,0,number,214,"[88.0, 90.0, 124.0, 109.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
4,1,header,Ảrợen et al.,"[136.0, 87.0, 231.0, 110.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
4,2,header,The American Journal of Sports Medicine,"[783.0, 89.0, 1116.0, 111.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
4,3,chart,,"[96.0, 163.0, 573.0, 614.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,body_like,empty,True,True
4,4,chart,,"[87.0, 651.0, 579.0, 1013.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,body_like,empty,True,True
4,5,figure_title,Figure 4. Cause of injury and a distribution of the different sports according to the knee injuries in this material caused by athletic activity (49%). N = 993.,"[86.0, 1029.0, 583.0, 1097.0]",figure_caption,0.92,"[""figure_title label: Figure 4. Cause of injury and a distribution of the differen""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
4,6,paragraph_title,DISCUSSION,"[88.0, 1130.0, 218.0, 1153.0]",section_heading,0.9,"[""explicit scholarly heading: DISCUSSION""]",section_heading,0.9,body_zone,heading_like,canonical_section_name,True,True
4,7,text,The widespread clinical use of many relatively new cartilage repair methods may increase the risk of negative results for an initially successful technique. Inappropriate application or overuse of a n,"[84.0, 1172.0, 582.0, 1484.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,8,chart,,"[624.0, 167.0, 1115.0, 513.0]",media_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,body_like,empty,True,True
4,9,figure_title,Figure 5. Performed knee arthroscopic procedures (N = 993).,"[621.0, 529.0, 1112.0, 553.0]",figure_caption,0.92,"[""figure_title label: Figure 5. Performed knee arthroscopic procedures (N = 993).""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
4,10,chart,,"[625.0, 567.0, 1114.0, 950.0]",figure_asset,0.85,"[""media label: chart""]",media_asset,0.85,body_zone,body_like,empty,True,True
4,11,figure_title,Figure 6. Number of localized cartilage lesions including the osteochondritis dissecans lesions (n = 203) in the different age groups. Median age of this group is 30 years.,"[624.0, 985.0, 1118.0, 1053.0]",figure_caption,0.92,"[""figure_title label: Figure 6. Number of localized cartilage lesions including th""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
4,12,text,meniscal injuries are less frequently associated with focal cartilage lesions than previous studies indicate. $ ^{18} $,"[624.0, 1085.0, 1117.0, 1129.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,13,text,Another similar study presented at the 2000 ICRS conference in Gothenburg demonstrated similar results with medial femoral condyle as the most common location of a focal cartilage lesion and with a si,"[623.0, 1130.0, 1119.0, 1393.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,14,text,"To date, only nonrandomized clinical series have been published on cartilage repair, in which patients often have struggled with their knee problems for a long period of time, often several years. A p","[623.0, 1394.0, 1120.0, 1484.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,0,header,"Vol. 32, No. 1, 2004","[89.0, 89.0, 245.0, 110.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
5,1,header,Articular Cartilage Lesions in Knee Arthroscopies,"[672.0, 89.0, 1069.0, 111.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
5,2,number,215,"[1082.0, 90.0, 1117.0, 108.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
5,3,figure_title,TABLE 1,"[291.0, 160.0, 374.0, 180.0]",table_caption,0.9,"[""table prefix matched: TABLE 1""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
5,4,figure_title,Activity Level Among the Patients (N = 993),"[145.0, 182.0, 523.0, 205.0]",figure_caption,0.85,"[""figure_title label: Activity Level Among the Patients (N = 993)""]",figure_caption,0.85,body_zone,legend_like,none,True,True
5,5,table,<table><tr><td>Activity level</td><td>Frequency (N = 993)</td><td>Percentage</td></tr><tr><td>National team</td><td>56</td><td>6</td></tr><tr><td>Competitive athlete</td><td>160</td><td>16</td></tr><t,"[88.0, 213.0, 574.0, 409.0]",media_asset,0.85,"[""media label: table""]",media_asset,0.85,,unknown_like,none,True,True
5,6,figure_title,TABLE 2,"[291.0, 467.0, 377.0, 485.0]",table_caption,0.9,"[""table prefix matched: TABLE 2""]",table_caption,0.9,tail_nonref_hold_zone,table_caption_like,table_number,True,True
5,7,figure_title,An Overview of the Association of the Localized Cartilage Damage to the Specific Diagnosis in This Material $ ^{a} $,"[92.0, 488.0, 578.0, 533.0]",figure_caption_candidate,0.85,"[""figure_title label: An Overview of the Association of the Localized Cartilage Da""]",figure_caption,0.85,tail_nonref_hold_zone,legend_like,none,False,False
5,8,table,"<table><tr><td>Knee pathology</td><td>N_{o}</td><td>N_{c}</td><td>N_{c} /  $ \pm $ ,</td></tr><tr><td>ACL rupture</td><td>89</td><td>16</td><td>0.18</td></tr><tr><td>Old ACL injury</td><td>63</td><td>","[87.0, 542.0, 577.0, 771.0]",table_html,0.85,"[""media label: table""]",media_asset,0.85,tail_nonref_hold_zone,unknown_like,none,True,True
5,9,vision_footnote," $ ^{a} $N $ _{o} $, number of patients with the different knee pathology in this material; N $ _{C} $, number of patients with current diagnosis with associated localized full-thickness cartilage les","[87.0, 785.0, 579.0, 848.0]",footnote,0.7,"[""vision_footnote label: $ ^{a} $N $ _{o} $, number of patients with the different kn""]",footnote,0.7,tail_nonref_hold_zone,unknown_like,affiliation_marker,True,True
5,10,text,"osteochondritis dissecans lesions has demonstrated that failed surgical treatment will result in degenerative changes and problems, although initial results were quite promising. $ ^{3} $ Whether this","[85.0, 884.0, 580.0, 1061.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,tail_nonref_hold_zone,unknown_like,none,True,True
5,11,paragraph_title,CONCLUSION,"[88.0, 1095.0, 227.0, 1118.0]",section_heading,0.9,"[""explicit scholarly heading: CONCLUSION""]",section_heading,0.9,tail_nonref_hold_zone,heading_like,canonical_section_name,True,True
5,12,text,"This study shows that 6% of the patients admitted for arthroscopic procedures have a cartilage injury of ICRS grade 3 or 4 injury and size more than 2 cm². In total, about 11% of all knee arthroscopie","[85.0, 1137.0, 581.0, 1271.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,tail_nonref_hold_zone,unknown_like,none,True,True
5,13,text,"ber of patients that will benefit from a cartilage repair pro-
cedure are so far unknown.","[622.0, 161.0, 1116.0, 205.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,14,paragraph_title,REFERENCES,"[626.0, 240.0, 755.0, 261.0]",reference_heading,0.9,"[""references heading: REFERENCES""]",reference_heading,0.9,reference_zone,unknown_like,short_fragment,True,True
5,15,reference_content,"1. The cartilage standard evaluation form/knee. ICRS Newsletter, spring 1998.","[632.0, 279.0, 1116.0, 316.0]",reference_item,0.85,"[""reference content label: 1. The cartilage standard evaluation form/knee. ICRS Newslet""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,16,reference_content,"2. Alfredson H, Thorsen K, Lorentzon R: Treatment of tear of the anterior cruciate ligament combined with localised deep cartilage defects in the knee with ligament reconstruction and autologous perio","[633.0, 319.0, 1116.0, 392.0]",reference_item,0.85,"[""reference content label: 2. Alfredson H, Thorsen K, Lorentzon R: Treatment of tear of""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,17,reference_content,"3. Angermann P, Riegels-Nielsen P, Pedersen H: Osteochondritis dissecans of the femoral condyle treated with periosteal transplantation: Poor outcome in 14 patients followed for 6–9 years. Acta Orthop","[633.0, 395.0, 1116.0, 469.0]",reference_item,0.85,"[""reference content label: 3. Angermann P, Riegels-Nielsen P, Pedersen H: Osteochondrit""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,18,reference_content,"4. Brittberg M, Lindahl A, Nilsson A, et al: Treatment of deep cartilage defects in the knee with autologous chondrocyte transplantation. N Engl J Med 331: 889–895, 1994","[633.0, 471.0, 1115.0, 525.0]",reference_item,0.85,"[""reference content label: 4. Brittberg M, Lindahl A, Nilsson A, et al: Treatment of de""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,19,reference_content,"5. Curl WW, Krome J, Gordon ES, et al: Cartilage injuries: A review of 31,516 knee arthroscopies. Arthroscopy 13: 456–460, 1997","[633.0, 528.0, 1116.0, 564.0]",reference_item,0.85,"[""reference content label: 5. Curl WW, Krome J, Gordon ES, et al: Cartilage injuries: A""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,20,reference_content,"6. Hangody L, Kish G, Karpati Z, et al: Mosaicplasty for the treatment of articular cartilage defects: Application in clinical practice. Orthopedics 21: 751–756, 1998","[634.0, 566.0, 1116.0, 620.0]",reference_item,0.85,"[""reference content label: 6. Hangody L, Kish G, Karpati Z, et al: Mosaicplasty for the""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,21,reference_content,"7. Hjelle K, Austgulen O, Muri R, et al: Full thickness chondral defects: A prospective study of 1000 knee arthroscopies. Presented at International Cartilage Repair Society conference, Gothenburg, 20","[633.0, 623.0, 1116.0, 679.0]",reference_item,0.85,"[""reference content label: 7. Hjelle K, Austgulen O, Muri R, et al: Full thickness chon""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,22,reference_content,"8. Lewandrowski KU, Muller J, Schollmeier G: Concomitant meniscal and articular cartilage lesions in the femorotibial joint. Am J Sports Med 25: 486–494, 1997","[634.0, 680.0, 1116.0, 734.0]",reference_item,0.85,"[""reference content label: 8. Lewandrowski KU, Muller J, Schollmeier G: Concomitant men""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,23,reference_content,"9. Lorentzon R, Alfredson H, Hildingsson C: Treatment of deep cartilage defects of the patella with periosteal transplantation. Knee Surg Sports Traumatol Arthrosc 6: 202–208, 1998","[633.0, 737.0, 1116.0, 791.0]",reference_item,0.85,"[""reference content label: 9. Lorentzon R, Alfredson H, Hildingsson C: Treatment of dee""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,24,reference_content,"10. Mandelbaum BR, Browne JE, Fu F, et al: Articular cartilage lesions of the knee. Am J Sports Med 26: 853–861, 1998","[629.0, 794.0, 1116.0, 830.0]",reference_item,0.85,"[""reference content label: 10. Mandelbaum BR, Browne JE, Fu F, et al: Articular cartila""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,25,reference_content,"11. Messner K, Gillquist J: Cartilage repair: A critical review. Acta Orthop Scand 67: 523–529, 1996","[629.0, 833.0, 1115.0, 867.0]",reference_item,0.85,"[""reference content label: 11. Messner K, Gillquist J: Cartilage repair: A critical rev""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,26,reference_content,"12. Minas T, Peterson L: Advanced techniques in autologous chondrocyte transplantation. Clin Sports Med 18: 13–44, v–vi, 1999","[629.0, 871.0, 1115.0, 907.0]",reference_item,0.85,"[""reference content label: 12. Minas T, Peterson L: Advanced techniques in autologous c""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,27,reference_content,"13. Mont MA, Jones LC, Vogelstein BN, et al: Evidence of inappropriate application of autologous cartilage transplantation therapy in an uncontrolled environment. Am J Sports Med 27: 617–620, 1999","[629.0, 908.0, 1115.0, 963.0]",reference_item,0.85,"[""reference content label: 13. Mont MA, Jones LC, Vogelstein BN, et al: Evidence of ina""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,28,reference_content,"14. Murrell GA, Maddali S, Horovitz L, et al: The effects of time course after anterior cruciate ligament injury in correlation with meniscal and cartilage loss. Am J Sports Med 29: 9–14, 2001","[629.0, 965.0, 1115.0, 1019.0]",reference_item,0.85,"[""reference content label: 14. Murrell GA, Maddali S, Horovitz L, et al: The effects of""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,29,reference_content,"15. Peterson L, Minas T, Brittberg M, et al: Two- to 9-year outcome after autologous chondrocyte transplantation of the knee. Clin Orthop May (374): 212–234, 2000","[629.0, 1023.0, 1116.0, 1076.0]",reference_item,0.85,"[""reference content label: 15. Peterson L, Minas T, Brittberg M, et al: Two- to 9-year ""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,30,reference_content,"16. Steadman JR, Rodkey WG, Singleton SB, et al: Microfracture technique for full-thickness chondral defects: Technique and clinical results. Operative Techniques in Orthopaedics 7: 300–304, 1997","[629.0, 1079.0, 1116.0, 1134.0]",reference_item,0.85,"[""reference content label: 16. Steadman JR, Rodkey WG, Singleton SB, et al: Microfractu""]",reference_item,0.85,reference_zone,reference_like,heading_numbered,True,True
5,31,reference_content,"17. Stone KR, Walgenbach A: Surgical technique for articular cartilage transplantation to full thickness cartilage defects in the knee joint. Operative Techniques in Orthopaedics 7: 305–311, 1997","[628.0, 1136.0, 1115.0, 1191.0]",reference_item,0.85,"[""reference content label: 17. Stone KR, Walgenbach A: Surgical technique for articular""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,32,reference_content,"18. Zamber RW, Teitz CC, McGuire DA, et al: Articular cartilage lesions of the knee. Arthroscopy 5: 258–268, 1989","[628.0, 1193.0, 1116.0, 1229.0]",reference_item,0.85,"[""reference content label: 18. Zamber RW, Teitz CC, McGuire DA, et al: Articular cartil""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
5,33,reference_content,"19. Årøen A, Jones DG, Fu HF: Arthroscopic diagnosis and treatment of cartilage injuries. Sports Medicine and Arthroscopy Review 6: 31–40, 1998","[630.0, 1232.0, 1117.0, 1284.0]",reference_item,0.85,"[""reference content label: 19. \u00c5r\u00f8en A, Jones DG, Fu HF: Arthroscopic diagnosis and tre""]",reference_item,0.85,reference_zone,reference_like,reference_numeric_dot,True,True
