page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
3,0,header,R. Das et al.,"[71.0, 70.0, 145.0, 87.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
3,1,header,Nano Energy 76 (2020) 105028,"[938.0, 70.0, 1120.0, 88.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
3,2,text,"piezoelectric property of the PLLA film. The treated PLLA films were cut at a 45° angle with the fiber direction films with a dimension of 1.27 cm long, 1.27 cm wide to maximize the shear force under ","[69.0, 108.0, 582.0, 441.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,3,text,Film degradation study: This study was designed to determine the functional lifetime of the piezoelectric PLLA nanofiber mat. The objective of this experiment is to determine how long the PLLA mat ret,"[69.0, 444.0, 582.0, 1028.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,4,paragraph_title,2.2.1. Preparation of PLLA scaffolds for ADSC culture,"[71.0, 1050.0, 453.0, 1068.0]",sub_subsection_heading,0.85,"[""paragraph_title label with numbering: 2.2.1. Preparation of PLLA scaffolds for ADSC culture""]",sub_subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
3,5,text,The scaffolds were prepared by electrospinning as previously described. The scaffolds used as the experimental group were spun at 3000-rpm and 1000-rpm (i.e. piezoelectric samples and less-piezoelectr,"[69.0, 1070.0, 581.0, 1237.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,6,paragraph_title,2.3. Sterilization of the PLLA scaffolds and preparation of the cell culture plates to seed ADSCs,"[69.0, 1259.0, 569.0, 1300.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.3. Sterilization of the PLLA scaffolds and preparation of ""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
3,7,text,"The scaffolds prepared were sterilized using ethanol and UV treatment. The entire process was carried out under a laminar flow cell culture hood. First, the scaffolds were soaked in 70% ethanol for 30","[68.0, 1322.0, 581.0, 1466.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,8,text,"Once the whole process of sterilization was completed, the scaffolds are fixed onto 6-well culture plates (purchased from Thermo Scientific) using biocompatible silicone glue (KWIK-SIL produced by Wor","[92.0, 1468.0, 581.0, 1488.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,9,text,,"[607.0, 107.0, 1120.0, 338.0]",ocr_text_missing,0.8,"[""ocr detected text region (raw_label=text) but no text extracted; no pdf backfill available""]",ocr_text_missing,0.8,body_zone,body_like,empty,True,True
3,10,paragraph_title,2.4. ADSC culture,"[609.0, 359.0, 745.0, 379.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.4. ADSC culture""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
3,11,text,Cells were seeded onto the PLLA scaffolds after they were sterilized and glued to the well plates. The cells used for this purpose were adipose derived stem cells (ADSCs) that were purchased from iXCe,"[607.0, 399.0, 1119.0, 926.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,12,paragraph_title,2.5. Ultrasonic (US) treatment on the ADSCs,"[608.0, 945.0, 927.0, 965.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.5. Ultrasonic (US) treatment on the ADSCs""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
3,13,text,The US treatment on the cells was started a day after the cells were put in osteogenic media. The treatment was performed using a sonication cleaning bath (Branson 2800 CPX series). The ultrasound pro,"[606.0, 988.0, 1120.0, 1195.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,14,text,"First, we taped the lid onto 4 sides of the plate using labelling tape. Then we removed the plate from the cell hood and encapsulated it in two layers of plastic wrap (Kirkland Signature Stretch-Tite ","[606.0, 1197.0, 1120.0, 1489.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,15,number,3,"[589.0, 1514.0, 603.0, 1528.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
4,0,header,R. Das et al.,"[72.0, 70.0, 145.0, 87.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
4,1,header,Nano Energy 76 (2020) 105028,"[938.0, 70.0, 1120.0, 87.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
4,2,text,"laboratory clamp, stand apparatus and an alligator clip. The plate was suspended so that it was submerged halfway into the water and horizontally level. The plate was sonicated for 20 min. When the 20","[70.0, 107.0, 581.0, 295.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,3,text,"After 10 days of treatment, the cultures were terminated and analyzed for osteogenic differentiation activity. The assays performed are Alkaline phosphatase (ALP) enzyme quantification, polymerase cha","[69.0, 358.0, 582.0, 527.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,4,paragraph_title,2.6. Bone regeneration assays,"[71.0, 317.0, 284.0, 337.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.6. Bone regeneration assays""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
4,5,paragraph_title,2.7. BCA assay,"[71.0, 547.0, 188.0, 567.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.7. BCA assay""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
4,6,text,BCA assay was used to quantify the total protein content of the cultures and this quantity was used to normalize the results of ALP and Alizarin red quantification. Protein was extracted from the cult,"[69.0, 589.0, 582.0, 757.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,7,paragraph_title,2.8. ALP quantification assay,"[71.0, 777.0, 283.0, 798.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.8. ALP quantification assay""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
4,8,text,The Alkaline phosphatase quantification was carried out using a kit purchased from Biorad (cat no-172-1063). The kit has a p-Nitrophenyl Phosphate (pNPP) based quantification technique. The protein so,"[69.0, 819.0, 582.0, 1051.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,9,paragraph_title,2.9. Alizarin red assay,"[71.0, 1071.0, 237.0, 1091.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.9. Alizarin red assay""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
4,10,text,"For the Alizarin red assay, the cultures (after removing the media) were fixed in 70% ethanol at 4 °C for 1 h. Following this, the ethanol was removed, the wells were rinsed and the Alizarin red dye (","[69.0, 1112.0, 581.0, 1343.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,11,paragraph_title,2.10. PCR quantification,"[70.0, 1364.0, 251.0, 1385.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.10. PCR quantification""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
4,12,text,PCR (polymerase chain reaction) quantification was performed using the universal sybr green master mix manufactured by Bio-rad. The primers used were osterix (forward sequence of 5'-GGA AAG GAG GCA CA,"[68.0, 1406.0, 581.0, 1488.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,13,text,,"[607.0, 108.0, 1120.0, 419.0]",ocr_text_missing,0.8,"[""ocr detected text region (raw_label=text) but no text extracted; no pdf backfill available""]",ocr_text_missing,0.8,body_zone,body_like,empty,True,True
4,14,paragraph_title,2.11. BMSC reporter cell usage,"[609.0, 442.0, 832.0, 463.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.11. BMSC reporter cell usage""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
4,15,text,"Apart from our ADSC cultures, we also used a fluorescent reporter cell system to confirm the osteogenic properties of our materials which allowed us to monitor the proliferation and differentiation of","[606.0, 484.0, 1120.0, 736.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,16,paragraph_title,2.12. Preparation of PLLA scaffolds for BMSCs,"[609.0, 756.0, 942.0, 777.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.12. Preparation of PLLA scaffolds for BMSCs""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
4,17,text,The groups used were the same as those for the ADSC cultures. The scaffolds were prepared by electrospinning as previously described. The scaffolds used as the experimental group were spun at 3000-rpm,"[607.0, 798.0, 1120.0, 925.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,18,paragraph_title,2.13. Sterilization of the PLLA scaffolds and preparation of the cell culture plates to seed BMSCs,"[608.0, 945.0, 1075.0, 987.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.13. Sterilization of the PLLA scaffolds and preparation of""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
4,19,text,The scaffolds prepared were sterilized using 70% ethanol and UV and attached to 6 well plates using biocompatible silicone glue in the same way as described previously for the ADSC cultures and in viv,"[607.0, 1007.0, 1119.0, 1092.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,20,paragraph_title,2.14. BMSC culture,"[609.0, 1113.0, 756.0, 1133.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.14. BMSC culture""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
4,21,text,Primary BMSCs were harvested from the bone marrow of 3-4-week-old dual transgenic mice containing BSP-GFP-topaz and DMP1-RFP-mCherry fluorescent reporter genes. The hind legs of the mice were harveste,"[607.0, 1154.0, 1120.0, 1490.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,22,number,4,"[590.0, 1514.0, 602.0, 1528.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
5,0,header,R. Das et al.,"[71.0, 70.0, 145.0, 87.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
5,1,header,Nano Energy 76 (2020) 105028,"[937.0, 70.0, 1120.0, 88.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
5,2,text,"cells were allowed to attach for one day under proliferation media. After that, the proliferation medium was replaced with osteogenic differentiation medium that was prepared by adding 50  $ \mu $g/ml","[70.0, 106.0, 581.0, 233.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,3,paragraph_title,2.15. Ultrasonic (US) treatment on the BMSCs,"[70.0, 253.0, 400.0, 273.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.15. Ultrasonic (US) treatment on the BMSCs""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
5,4,text,The US treatment was done on the reporter cell seeded scaffolds in the same manner as the ADSC seeded scaffolds. The culture plate was sealed using plastic wrap and duct tape and half suspended into t,"[69.0, 295.0, 582.0, 422.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,5,paragraph_title,2.16. Fluorescence microscopy and image processing,"[70.0, 442.0, 436.0, 463.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.16. Fluorescence microscopy and image processing""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
5,6,text,"At days 0 (pre-seeding), 1, 2 and 3 of US treatment, reporter cell fluorescence (N = 3) was captured using the Zeiss Axio Observer Z.1 inverted fluorescence microscope. The fluorescence of the cells w","[69.0, 483.0, 582.0, 736.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,7,paragraph_title,2.17. Preparation of PLLA scaffolds for the in vivo experiment on mice,"[71.0, 757.0, 562.0, 777.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.17. Preparation of PLLA scaffolds for the in vivo experime""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
5,8,text,"The scaffolds used were prepared by electrospinning and then cutting out squares from the electro spun films at the dimensions of  $ 4 \, mm \times 4 \, mm $. The scaffolds that were used as the exper","[68.0, 798.0, 581.0, 946.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,9,paragraph_title,2.18. Sterilization of the PLLA scaffolds for the implantation,"[71.0, 966.0, 492.0, 987.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.18. Sterilization of the PLLA scaffolds for the implantati""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
5,10,text,"The scaffolds prepared were cut into  $ 4 \, mm \times 4 \, mm $ pieces and sterilized using 70% ethanol and UV in the same way as described previously for the ADSC cultures.","[69.0, 1008.0, 581.0, 1072.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,11,paragraph_title,2.19. Implantation surgery to demonstrate the osteoinductive property of the PLLA nanofiber film,"[70.0, 1092.0, 571.0, 1133.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.19. Implantation surgery to demonstrate the osteoinductive""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
5,12,text,The surgical procedure has been approved by the institutional Animal Use Committee (Protocol # 101815-0421). Six transgenic NSG mice containing Collagen 3.6 -GFP-topaz fluorescent genes (Charlse River,"[68.0, 1154.0, 583.0, 1490.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,13,text,,"[607.0, 108.0, 1120.0, 275.0]",ocr_text_missing,0.8,"[""ocr detected text region (raw_label=text) but no text extracted; no pdf backfill available""]",ocr_text_missing,0.8,body_zone,body_like,empty,True,True
5,14,paragraph_title,2.20. US treatment on the animals,"[609.0, 295.0, 855.0, 315.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.20. US treatment on the animals""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
5,15,text,"The US treatment was received by the animals for 30 min a day, 5 days a week, 4 weeks in total. The US transducer used for this experiment was a bolt clamped langevin transducer that operated at 40 kH","[607.0, 337.0, 1120.0, 694.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,16,paragraph_title,2.21. Sample collection,"[609.0, 714.0, 779.0, 734.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.21. Sample collection""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
