page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
1,20,text,"St Joseph's Health Care, Hand and Upper Limb Centre, University of Western Ontario, London, ON, Canada","[606.0, 1333.0, 1006.0, 1375.0]",frontmatter_noise,0.7,"[""keyword-like block: St Joseph's Health Care, Hand and Upper Limb Centre, Univers""]",frontmatter_noise,0.7,body_zone,body_like,none,False,False
1,21,footer_image,,"[99.0, 1470.0, 187.0, 1497.0]",unknown_structural,0.2,"[""unrecognized label 'footer_image'""]",unknown_structural,0.2,body_zone,body_like,empty,False,True
2,0,header,"Volume 473, Number 2, February 2015","[98.0, 65.0, 381.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,frontmatter_side_zone,support_like,none,False,False
2,1,header,Fatty Infiltration in Shoulder Arthroplasty,"[745.0, 65.0, 1042.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,frontmatter_side_zone,support_like,none,False,False
2,2,number,675,"[1062.0, 66.0, 1091.0, 84.0]",noise,0.9,"[""page number label""]",noise,0.9,frontmatter_side_zone,support_like,short_fragment,False,False
2,3,text,analysis of possible predictive factors demonstrated that preoperative supraspinatus percent muscle area (p = 0.016) and the diagnosis of osteoarthritis (p = 0.017) were associated with better followu,"[96.0, 115.0, 583.0, 312.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,4,text,"Conclusions Supraspinatus and infraspinatus fatty infiltration improves after shoulder arthroplasty, whereas muscle area remains unchanged. Although further study of these variables is required, the n","[97.0, 315.0, 583.0, 536.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,5,text,"Level of Evidence Level III, prognostic study.","[96.0, 539.0, 494.0, 563.0]",frontmatter_noise,0.6,"[""default body_paragraph for text label"", ""frontmatter_side_zone excluded from body flow""]",frontmatter_noise,0.6,frontmatter_side_zone,support_like,none,False,False
2,6,paragraph_title,Introduction,"[97.0, 589.0, 213.0, 611.0]",section_heading,0.9,"[""explicit scholarly heading: Introduction""]",section_heading,0.9,frontmatter_side_zone,heading_like,canonical_section_name,True,True
2,7,text,"Shoulder arthroplasty provides reliable pain relief and restoration of function [3, 5, 19]. The majority of patients maintain their improvements over the long term; however, complications and failures","[95.0, 638.0, 582.0, 862.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,8,text,"Rotator cuff fatty infiltration and muscle atrophy have been shown to adversely affect outcome in the treatment of rotator cuff tears [9]. However, the degree of fatty infiltration and atrophy in the ","[95.0, 864.0, 583.0, 1111.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,9,text,The purposes of this study were to (1) compare preoperative with postoperative fatty infiltration and atrophy of the supraspinatus and infraspinatus muscles after primary shoulder arthroplasty; and (2,"[95.0, 1113.0, 583.0, 1237.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,10,paragraph_title,Patients and Methods Patients,"[97.0, 1286.0, 294.0, 1358.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Patients and Methods Patients""]",subsection_heading,0.6,body_zone,heading_like,none,True,True
2,11,footer,,"[97.0, 1335.0, 171.0, 1358.0]",noise,0.9,"[""footer label""]",noise,0.9,body_zone,body_like,empty,False,False
2,12,text,"A retrospective analysis was undertaken in patients who were part of a larger multicenter, prospective, randomized clinical trial that assessed functional outcomes after lesser tuberosity osteotomy as","[95.0, 1386.0, 583.0, 1436.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,13,text,,"[605.0, 116.0, 1093.0, 188.0]",unknown_structural,0.3,"[""short text, uncertain role""]",unknown_structural,0.3,body_zone,body_like,empty,False,True
2,14,text,Patients were recruited for inclusion through outpatient specialty clinics by the study coordinator or research assistants. The target population was men and women of any age with advanced arthritis o,"[605.0, 191.0, 1094.0, 462.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,15,text,"Patients were excluded if it was not possible to reliably interpret the postoperative CT scans as a result of beam-hardening metal artifact. Between November 2006 and June 2009, 87 patients were enrol","[605.0, 465.0, 1094.0, 861.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,16,text,"All patients underwent total shoulder arthroplasty with a press-fit humeral stem and a cemented, keeled glenoid component (Tornier SAS, Saint-Ismier Cedex, France). After surgery, patients received 24","[605.0, 863.0, 1094.0, 1286.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,17,paragraph_title,Outcome Variables,"[607.0, 1336.0, 773.0, 1358.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Outcome Variables""]",subsection_heading,0.6,body_zone,heading_like,short_fragment,True,True
2,18,text,Clinical outcome measures included supraspinatus strength as measured by a handheld dynamometer in the tangent,"[605.0, 1386.0, 1093.0, 1435.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
2,19,footer_image,,"[1003.0, 1471.0, 1091.0, 1497.0]",unknown_structural,0.2,"[""unrecognized label 'footer_image'""]",unknown_structural,0.2,body_zone,body_like,empty,False,True
3,0,number,676,"[99.0, 66.0, 131.0, 85.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
3,1,header,Lapner et al.,"[147.0, 65.0, 242.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
3,2,header,Clinical Orthopaedics and Related Research $ ^{\textregistered} $,"[765.0, 64.0, 1090.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
3,3,image,,"[104.0, 118.0, 572.0, 538.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,body_like,empty,True,True
3,4,figure_title,"Fig. 1 This flow-through diagram demonstrates the number of patients enrolled in the study, excluded, and analyzed.","[96.0, 566.0, 583.0, 610.0]",figure_caption,0.92,"[""figure_title label: Fig. 1 This flow-through diagram demonstrates the number of ""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
3,5,text,"position, Constant score, Western Ontario Osteoarthritis Score [15], and American Shoulder and Elbow Surgeons score [18] determined at baseline (preoperatively) and at 12 months postoperatively. All c","[95.0, 664.0, 582.0, 811.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,6,text,"As noted, we included in this study only those patients with CT scans that were obtained both preoperatively and at 12 months after shoulder arthroplasty. Images were acquired in the axial plane, and ","[95.0, 814.0, 584.0, 1435.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,7,text,,"[605.0, 115.0, 1093.0, 238.0]",unknown_structural,0.3,"[""short text, uncertain role""]",unknown_structural,0.3,body_zone,body_like,empty,False,True
3,8,text,"For the traditional Goutallier fatty infiltration grades [9], the 5-point scale was used with zero indicating no fat within muscle, Grade 1 indicating the presence of fatty streaks, Grade 2 indicating","[606.0, 239.0, 1093.0, 389.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,9,text,"Rotator cuff muscle area, a measure of atrophy, was also documented in two ways: percent muscle area was computed and the Warner atrophy grade was determined [26]. Computed supraspinatus muscle area w","[604.0, 388.0, 1094.0, 965.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,10,paragraph_title,Statistical Methods,"[607.0, 1012.0, 772.0, 1035.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Statistical Methods""]",subsection_heading,0.6,body_zone,heading_like,short_fragment,True,True
3,11,text,A paired t-test was used for comparing mean difference of preoperative to postoperative computed fatty infiltration and computed atrophy changes as well as clinical outcome scores. The Pearson correla,"[604.0, 1061.0, 1094.0, 1437.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
3,12,footer_image,,"[99.0, 1470.0, 187.0, 1497.0]",unknown_structural,0.2,"[""unrecognized label 'footer_image'""]",unknown_structural,0.2,body_zone,body_like,empty,False,True
4,0,header,"Volume 473, Number 2, February 2015","[98.0, 65.0, 381.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
4,1,header,Fatty Infiltration in Shoulder Arthroplasty,"[745.0, 65.0, 1042.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
4,2,number,677,"[1061.0, 65.0, 1091.0, 84.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
4,3,image,,"[169.0, 120.0, 592.0, 544.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
4,4,image,,"[600.0, 119.0, 1024.0, 543.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
4,5,figure_title,"Fig. 2A–B On the CT scan sagittal oblique view (“Y-view”), five cross-sectional area measurements are made: supraspinatus (SSP) extramuscular fat (A), supraspinatus muscle area (B), supraspinatus","[96.0, 562.0, 583.0, 626.0]",figure_caption,0.92,"[""figure_title label: Fig. 2A\u2013B On the CT scan sagittal oblique view (\u201cY-view\u201d), f""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
4,6,figure_title,"intramuscular fat (not shown in figure), infraspinatus (ISP) muscle area (A), and infraspinatus intramuscular fat (B).","[606.0, 563.0, 1091.0, 604.0]",figure_caption_candidate,0.85,"[""figure_title label: intramuscular fat (not shown in figure), infraspinatus (ISP)""]",figure_caption,0.85,body_zone,legend_like,none,False,False
4,7,image,,"[106.0, 656.0, 573.0, 881.0]",figure_asset,0.85,"[""media label: image""]",media_asset,0.85,body_zone,unknown_like,empty,True,True
4,8,figure_title,"Fig. 3 The Warner atrophy grade is a four-category scale describing atrophy as none, mild, moderate, or severe [26]. This scale was converted to a numerical scale (1 = none, 4 = severe).","[96.0, 897.0, 582.0, 959.0]",figure_caption,0.92,"[""figure_title label: Fig. 3 The Warner atrophy grade is a four-category scale des""]",figure_caption,0.92,display_zone,legend_like,figure_number,True,True
4,9,text,"(osteoarthritis or rheumatoid arthritis), and baseline strength. Differences between preoperative and postoperative Goutallier fatty infiltration grades and Warner atrophy grades were carried out with","[95.0, 984.0, 582.0, 1210.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,10,paragraph_title,Results,"[97.0, 1260.0, 169.0, 1283.0]",section_heading,0.9,"[""explicit scholarly heading: Results""]",section_heading,0.9,body_zone,heading_like,canonical_section_name,True,True
4,11,text,"Fatty infiltration appeared to decrease between the preoperative CT scans and the CT scans obtained 1 year after surgery. Preoperatively, the mean computed fatty","[95.0, 1360.0, 583.0, 1436.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,12,paragraph_title,Fatty Infiltration and Muscle Atrophy,"[96.0, 1310.0, 412.0, 1335.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Fatty Infiltration and Muscle Atrophy""]",subsection_heading,0.6,body_zone,heading_like,none,True,True
4,13,text,"infiltration for the supraspinatus muscle was 14% (95% confidence interval [CI], 11%-17%), which was found to improve 1 year after shoulder arthroplasty to 6% (95% CI, 4%-8%; p < 0.0001) (Table 1). Th","[604.0, 651.0, 1093.0, 975.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,14,text,"Atrophy did not appear to change from the preoperative CT and the CT scans obtained 1 year after surgery. The supraspinatus mean occupational area was 77% (95% CI, 73–82) preoperatively and it was not","[604.0, 976.0, 1093.0, 1225.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,15,paragraph_title,Associations Between Muscle Appearance and Outcome Scores,"[606.0, 1284.0, 962.0, 1333.0]",subsection_heading,0.6,"[""unnumbered paragraph_title, inferred level subsection_heading: Associations Between Muscle Appearance and Outcome Scores""]",subsection_heading,0.6,body_zone,heading_like,none,True,True
4,16,text,"On the preoperative CT scans, associations were observed between fatty infiltration and functional outcome scores as well as between atrophy and functional outcome scores.","[604.0, 1359.0, 1094.0, 1435.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
4,17,footer_image,,"[1003.0, 1471.0, 1091.0, 1497.0]",unknown_structural,0.2,"[""unrecognized label 'footer_image'""]",unknown_structural,0.2,body_zone,body_like,empty,False,True
5,0,number,678,"[99.0, 66.0, 131.0, 84.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
5,1,header,Lapner et al.,"[148.0, 65.0, 242.0, 85.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
5,2,header,Clinical Orthopaedics and Related Research $ ^{\textregistered} $,"[765.0, 64.0, 1090.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
5,3,figure_title,Table 1. Results of imaging analysis of fatty infiltration and occupation volume (atrophy) for the supraspinatus and infraspinatus muscles,"[97.0, 117.0, 1071.0, 139.0]",table_caption_candidate,0.9,"[""table prefix matched: Table 1. Results of imaging analysis of fatty infiltration a""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
5,4,table,<table><tr><td>Muscle</td><td>Mean preoperative fat (%) (SD)</td><td>Mean postoperative fat (%) (SD)</td><td>p value</td><td>Mean preoperative area (%) (SD)</td><td>Mean post-operative area (%) (SD)</,"[96.0, 145.0, 1088.0, 263.0]",media_asset,0.85,"[""media label: table""]",media_asset,0.85,body_zone,body_like,none,True,True
5,5,figure_title,Table 2. Results of supraspinatus fatty infiltration grading,"[98.0, 310.0, 515.0, 332.0]",table_caption_candidate,0.9,"[""table prefix matched: Table 2. Results of supraspinatus fatty infiltration grading""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
5,6,table,<table><tr><td>Fatty infiltration grade</td><td>Preoperative frequency</td><td>Percent</td><td>Postoperative frequency</td><td>Percent</td></tr><tr><td>0</td><td>4</td><td>6</td><td>11</td><td>17</td>,"[97.0, 339.0, 1090.0, 563.0]",media_asset,0.85,"[""media label: table""]",media_asset,0.85,body_zone,body_like,none,True,True
5,7,vision_footnote,CI = confidence interval.,"[98.0, 572.0, 282.0, 593.0]",footnote,0.7,"[""vision_footnote label: CI = confidence interval.""]",footnote,0.7,body_zone,body_like,none,True,True
5,8,figure_title,Table 3. Results of infraspinatus fatty infiltration grading,"[97.0, 634.0, 511.0, 656.0]",table_caption_candidate,0.9,"[""table prefix matched: Table 3. Results of infraspinatus fatty infiltration grading""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
5,9,table,<table><tr><td>Fatty infiltration grade</td><td>Preoperative frequency</td><td>Percent</td><td>Postoperative frequency</td><td>Percent</td></tr><tr><td>0</td><td>3</td><td>5</td><td>12</td><td>21</td>,"[97.0, 660.0, 1089.0, 861.0]",media_asset,0.85,"[""media label: table""]",media_asset,0.85,body_zone,body_like,none,True,True
5,10,vision_footnote,CI = confidence interval.,"[98.0, 870.0, 282.0, 892.0]",footnote,0.7,"[""vision_footnote label: CI = confidence interval.""]",footnote,0.7,body_zone,body_like,none,True,True
5,11,figure_title,Table 4. Results of supraspinatus atrophy grades,"[98.0, 942.0, 451.0, 964.0]",table_caption_candidate,0.9,"[""table prefix matched: Table 4. Results of supraspinatus atrophy grades""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
5,12,table,<table><tr><td>Atrophy grade</td><td>Preoperative frequency</td><td>Percent</td><td>Postoperative frequency</td><td>Percent</td></tr><tr><td>1</td><td>26</td><td>45</td><td>28</td><td>49</td></tr><tr>,"[96.0, 969.0, 1093.0, 1196.0]",table_html,0.85,"[""media label: table""]",media_asset,0.85,body_zone,body_like,none,True,True
5,13,vision_footnote,CI = confidence interval.,"[98.0, 1204.0, 281.0, 1226.0]",footnote,0.7,"[""vision_footnote label: CI = confidence interval.""]",footnote,0.7,body_zone,body_like,none,True,True
5,14,text,"Greater supraspinatus percent fatty infiltration was associated with lower preoperative supraspinatus strength (r = 0.37, p = 0.001) and a lower preoperative Constant score (r = 0.38, p = 0.001). Simi","[95.0, 1263.0, 583.0, 1413.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
5,15,text,,"[605.0, 1262.0, 1093.0, 1414.0]",unknown_structural,0.3,"[""short text, uncertain role""]",unknown_structural,0.3,body_zone,body_like,empty,False,True
5,16,footer_image,,"[98.0, 1470.0, 187.0, 1497.0]",unknown_structural,0.2,"[""unrecognized label 'footer_image'""]",unknown_structural,0.2,body_zone,body_like,empty,False,True
6,0,header,"Volume 473, Number 2, February 2015","[98.0, 65.0, 381.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
6,1,header,Fatty Infiltration in Shoulder Arthroplasty,"[745.0, 65.0, 1042.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
6,2,number,679,"[1061.0, 65.0, 1091.0, 84.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
6,3,figure_title,Table 5. Results of infraspinatus atrophy grades,"[97.0, 117.0, 446.0, 139.0]",table_caption_candidate,0.9,"[""table prefix matched: Table 5. Results of infraspinatus atrophy grades""]",table_caption,0.9,display_zone,table_caption_like,table_number,True,True
6,4,table,<table><tr><td>Atrophy grade</td><td>Preoperative frequency</td><td>Percent</td><td>Postoperative frequency</td><td>Percent</td></tr><tr><td>1</td><td>56</td><td>96</td><td>53</td><td>98</td></tr><tr>,"[97.0, 145.0, 1090.0, 345.0]",table_html,0.85,"[""media label: table""]",media_asset,0.85,body_zone,body_like,none,True,True
6,5,vision_footnote,CI = confidence interval.,"[98.0, 354.0, 281.0, 375.0]",footnote,0.7,"[""vision_footnote label: CI = confidence interval.""]",footnote,0.7,body_zone,body_like,none,True,True
6,6,text,"associated with lower preoperative Constant scores (p = 0.021, r = 0.3). However, no associations were observed between infraspinatus atrophy grades and functional outcomes.","[95.0, 409.0, 582.0, 506.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
6,7,text,"On the postoperative CT scans, associations were observed between fatty infiltration and postoperative outcome scores as well as between atrophy and postoperative outcome scores. Postoperative infrasp","[95.0, 511.0, 583.0, 1032.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
6,8,text,"After controlling for possible confounding variables using a multivariable regression analysis, we found that preoperative supraspinatus atrophy, the diagnosis of rheumatoid arthritis, and preoperativ","[95.0, 1031.0, 583.0, 1432.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
6,9,text,,"[605.0, 407.0, 1092.0, 458.0]",unknown_structural,0.3,"[""short text, uncertain role""]",unknown_structural,0.3,body_zone,body_like,empty,False,True
6,10,paragraph_title,Discussion,"[607.0, 507.0, 706.0, 530.0]",section_heading,0.9,"[""explicit scholarly heading: Discussion""]",section_heading,0.9,body_zone,heading_like,canonical_section_name,True,True
6,11,text,"The association between fatty infiltration and atrophy on functional outcomes after surgical repair of the rotator cuff has been studied extensively [6–9, 14, 16, 20]. The effects of cuff muscle statu","[604.0, 556.0, 1094.0, 1155.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
6,12,text,"There are certain limitations to the current study, including those that are inherent to a study design involving retrospective analysis of data. One possible limitation of the study is selection bias","[604.0, 1156.0, 1095.0, 1430.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
6,13,footer_image,,"[1003.0, 1471.0, 1091.0, 1497.0]",unknown_structural,0.2,"[""unrecognized label 'footer_image'""]",unknown_structural,0.2,body_zone,body_like,empty,False,True
7,0,number,680,"[99.0, 66.0, 130.0, 84.0]",noise,0.9,"[""page number label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
7,1,header,Lapner et al.,"[147.0, 65.0, 242.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,short_fragment,False,False
7,2,header,Clinical Orthopaedics and Related Research $ ^{®} $,"[764.0, 64.0, 1090.0, 86.0]",noise,0.9,"[""header label""]",noise,0.9,body_zone,body_like,none,False,False
7,3,text,of the functional outcome measures at both sites. Trudel et al. [24] demonstrated a gradient of increasing fatty infiltration from medial to lateral in an animal model of rotator cuff pathology. It is,"[95.0, 117.0, 585.0, 862.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
7,4,text,"Preoperatively, the degree of computed fatty infiltration of the supraspinatus was similar to that of the infraspinatus. Our results would support that these changes may be partially reversible when f","[95.0, 862.0, 584.0, 1438.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
7,5,text,,"[604.0, 116.0, 1094.0, 364.0]",unknown_structural,0.3,"[""short text, uncertain role""]",unknown_structural,0.3,body_zone,body_like,empty,False,True
