page,block_id,raw_label,content_preview,bbox,role,role_confidence,evidence,seed_role,seed_confidence,zone,style_family,marker_type,render_default,index_default
6,2,text,"Currently, stem cell-based tissue engineering strategies that incorporate biochemical and biophysical stimulations to induce cell proliferation and differentiation in damaged tissue have attracted a g","[75.0, 709.0, 1033.0, 1237.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
6,3,text,"To accomplish this, we propose the use of a magnetoresponsive stem cell spheroid-based cartilage recovery platform that possesses the dual functions of magnetic control by an EMA system to allow for p","[75.0, 1261.0, 1032.0, 1456.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
7,0,header,Journal Pre-proof,"[504.0, 1.0, 831.0, 40.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p7 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
7,1,text,hundred microns by co-culturing the mesenchymal stem cell (MSC) with magnetic nanoparticles (MNPs) via 3D culture methods (Fig. 1a). Fabrication of MR-SCS at the micro-size allows for intra-articular ,"[75.0, 101.0, 1032.0, 574.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
7,2,paragraph_title,2. Experimental section,"[75.0, 664.0, 365.0, 694.0]",section_heading,0.85,"[""paragraph_title label with numbering: 2. Experimental section""]",section_heading,0.85,body_zone,reference_like,reference_numeric_dot,True,True
7,3,paragraph_title,2.1 Cell culture,"[76.0, 726.0, 241.0, 754.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.1 Cell culture""]",subsection_heading,0.85,body_zone,heading_like,heading_numbered,True,True
7,4,text,"Mouse mesenchymal stem cells (MSCs) were obtained from American Type Culture Collection (ATCC, VA, USA) and cultivated in culture medium composed of Dulbecco's modified Eagle's medium (DMEM; Sigma-Ald","[74.0, 782.0, 1032.0, 1200.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
7,5,paragraph_title,2.2 Fabrication and characteristics of MNP labeled MR-SCS,"[75.0, 1279.0, 705.0, 1305.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.2 Fabrication and characteristics of MNP labeled MR-SCS""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
7,6,text,"Confluent mouse MSCs were incubated in culture medium containing different concentrations of MNPs (fluidMAG-D, Chemicell, Germany) that ranged from 0-0.5 mg/ml at 37 °C overnight. After cells were exp","[74.0, 1334.0, 1032.0, 1475.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
8,0,header,Journal Pre-proof,"[504.0, 1.0, 830.0, 39.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p8 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
8,1,text,MNPs. The fluidMAG-D is composed of magnetite core and starch surface coating and prepared as a concentration in suspension of 25 mg/mL. The hydrodynamic size of the fluidMAG-D is about 100 nm from th,"[74.0, 101.0, 1031.0, 905.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
8,2,paragraph_title,2.3 Chondrogenic differentiation of the MR-SCS,"[75.0, 984.0, 582.0, 1012.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.3 Chondrogenic differentiation of the MR-SCS""]",subsection_heading,0.85,body_zone,heading_like,heading_numbered,True,True
8,3,text,"The fabricated MR-SCSs were cultured for 3 weeks in chondrogenic differentiation medium composed of DMEM containing 1% insulin-transferrin-selenium supplement (ITS), 0.1 μM dexamethasone, 50 μg/ml asc","[75.0, 1040.0, 1033.0, 1290.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
8,4,paragraph_title,2.4 Experimental setup for electromagnetic actuation of the MR-SCS,"[74.0, 1371.0, 791.0, 1398.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.4 Experimental setup for electromagnetic actuation of the ""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
9,0,header,Journal Pre-proof,"[504.0, 1.0, 831.0, 40.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p9 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
9,1,text,The electromagnetic actuation of the MR-SCS was conducted using the EMA system that consists of eight electromagnetic coils and soft magnetic cores (see Supplementary Materials for more details). The ,"[74.0, 100.0, 1032.0, 685.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
9,2,text,"For the 3D locomotion test of the MR-SCS using the EMA system, a single MR-SCS was placed in the acrylic cube with one side length of 20 mm, and this was filled with a 70% glycerol solution. For the 3","[74.0, 708.0, 1032.0, 962.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
9,3,paragraph_title,2.5 Experimental setup for low-field electromagnetic stimulation of the MR-SCS,"[74.0, 1039.0, 907.0, 1068.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.5 Experimental setup for low-field electromagnetic stimula""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
9,4,text,"For electromagnetic stimulation of the MR-SCS, an LF-EMF stimulation system that consists of two square coils and a portable cell incubator was developed. The coils possessed a similar configuration t","[75.0, 1095.0, 1032.0, 1454.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
10,0,header,Journal Pre-proof,"[505.0, 1.0, 831.0, 40.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p10 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
10,1,text,"differentiation of MR-SCS, osteogenic and chondrogenic differentiation of MSCs occurs at the same magnetic field frequency (15 Hz), but their intensities differ by 2 mT and 5 mT, respectively [21]. Re","[75.0, 102.0, 1032.0, 574.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
10,2,paragraph_title,2.6 Ex vivo cartilage defect model and implantation of the MR-SCS,"[74.0, 653.0, 771.0, 681.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.6 Ex vivo cartilage defect model and implantation of the M""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
10,3,text,"Osteochondral discs (8 mm × 8 mm) were harvested from the medial condyles of porcine femurs using an 8 mm diameter biopsy punch, and a 4 mm diameter biopsy punch was then used to create the cartilage ","[74.0, 709.0, 1032.0, 1126.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
10,4,paragraph_title,2.7 Gene expression analysis,"[76.0, 1206.0, 376.0, 1233.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.7 Gene expression analysis""]",subsection_heading,0.85,body_zone,heading_like,heading_numbered,True,True
10,5,text,"To analyze the chondrogenic differentiation of the MR-SCS, relative gene expression changes of chondrogenic-specific genes were measured. Total RNA was extracted using the TaKaRa MiniBEST Universal RN","[75.0, 1261.0, 1031.0, 1455.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
11,0,header,Journal Pre-proof,"[504.0, 1.0, 831.0, 40.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p11 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
11,1,text,"time polymerase chain reaction (PCR) was performed using 5 x HOT FIREPol® EvaGreen® qPCR Mix Plus (ROX) (Solis BioDyne, Estonia). Each of the expressed genes was normalized to GAPDH, an endogenous ref","[75.0, 102.0, 1032.0, 577.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
11,2,paragraph_title,2.8 Histological and immunohistochemical staining analysis,"[75.0, 653.0, 694.0, 682.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.8 Histological and immunohistochemical staining analysis""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
11,3,text,"For the histological and immunohistochemical analyses, the MR-SCSs were fixed in 4% formaldehyde for 24 h, dehydrated with serial concentrations of sucrose (5, 15, and 30 %), embedded in tissue freezi","[75.0, 709.0, 1032.0, 1015.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
11,4,text,"For immunohistochemical staining, cryosectioned MR-SCSs were incubated in Anti-COLIIA1 antibody (Abcam, UK) for 2 h at room temperature and then incubated with Goat Anti-Rabbit IgG H&L Alexa Fluor 594","[75.0, 1039.0, 1032.0, 1347.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
11,5,paragraph_title,2.9 Statistical data analysis,"[76.0, 1426.0, 360.0, 1453.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 2.9 Statistical data analysis""]",subsection_heading,0.85,body_zone,heading_like,heading_numbered,True,True
12,0,header,Journal Pre-proof,"[505.0, 2.0, 830.0, 39.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p12 y=2/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
12,1,text,All experiments were replicated 3 times and statistical analyses of the in vitro and ex vivo experimental data were performed using the Student’s t-test at the level of significance of  $ ^{*}p<0.05 $,"[75.0, 101.0, 1031.0, 242.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
12,2,paragraph_title,3. Results,"[76.0, 323.0, 200.0, 351.0]",section_heading,0.85,"[""paragraph_title label with numbering: 3. Results""]",section_heading,0.85,body_zone,heading_like,heading_numbered,True,True
12,3,paragraph_title,3.1 Morphology and cell viability of the MR-SCS,"[75.0, 386.0, 585.0, 414.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 3.1 Morphology and cell viability of the MR-SCS""]",subsection_heading,0.85,body_zone,heading_like,heading_numbered,True,True
12,4,text,Mouse MSCs and ultra-low attachment surface 96-well plates were used to fabricate the magnetoresponsive stem cell spheroid (MR-SCS). Mouse MSCs labeled with MNPs were agglomerated together and formed ,"[74.0, 443.0, 1031.0, 858.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
12,5,text,"The effect of MNPs on the viability of mouse MSCs in 2D and 3D culture was analyzed using the AlamarBlue assay, and the range of MNP labeling concentrations was 0-0.5 mg/ml on day 1, 3, and 7. The dat","[74.0, 884.0, 1032.0, 1467.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
13,0,paragraph_title,Journal Pre-proof,"[504.0, 1.0, 831.0, 40.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p13 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
13,1,text,cell/well and after 24 h about  $ 2.4 \times 10^4 $ cells/well formed in single 3D spheroid (fig. S3). The increase of the number of cells is results of proliferation of the cells. Prussian blue stain,"[75.0, 99.0, 1032.0, 961.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
13,2,text,"Additionally, as shown in Live/Dead cell images, a higher amount of green fluorescent cells (live cells) and a similar amount of red cells (dead cells) were observed in both MNP unlabeled and labeled ","[75.0, 985.0, 1033.0, 1457.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
14,0,header,Journal Pre-proof,"[505.0, 2.0, 829.0, 39.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p14 y=2/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
14,1,paragraph_title,3.2 Effect of MNPs on chondrogenic differentiation of the MR-SCS,"[74.0, 157.0, 771.0, 183.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 3.2 Effect of MNPs on chondrogenic differentiation of the MR""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
14,2,text,"To evaluate the chondrogenic differentiation of the MR-SCS, Alcian blue staining, immunohistochemical staining of collagen type II, and quantitative real-time polymerase chain reaction (qRT-PCR) were ","[75.0, 214.0, 1032.0, 794.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
14,3,paragraph_title,3.3 Manipulation of the MR-SCS using EMA system,"[75.0, 875.0, 624.0, 903.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 3.3 Manipulation of the MR-SCS using EMA system""]",subsection_heading,0.85,body_zone,heading_like,heading_numbered,True,True
14,4,text,"The electromagnetic actuation of the MR-SCS was performed using the EMA system, as this system can provide an untethered motion to the magnetic objects (Fig. 3a) [12]. The proposed EMA system, which c","[75.0, 931.0, 1032.0, 1456.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
15,0,header,Journal Pre-proof,"[503.0, 1.0, 831.0, 41.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p15 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
15,1,abstract,"linearly increased at fixed magnetic field (40 mT) and changing gradient magnetic fields (0.9 - 1.8 T/m, 0.3 steps). Additionally, its velocity along the z-axis was slower than the velocity along the ","[70.0, 92.0, 1039.0, 1543.0]",body_paragraph,0.85,"[""abstract label from Paddle OCR""]",abstract_body,0.85,body_zone,body_like,none,True,True
16,0,paragraph_title,Journal Pre-proof,"[504.0, 1.0, 832.0, 41.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p16 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
16,1,abstract,"magnetic chain according to the magnetic field generated by the EMA system. The aggregated MR-SCSs were guided to the defect site using teleoperation control of the EMA system. From this ex vivo test,","[74.0, 98.0, 1034.0, 355.0]",body_paragraph,0.85,"[""abstract label from Paddle OCR""]",abstract_body,0.85,body_zone,body_like,none,True,True
16,2,abstract,"In an in vivo and clinical tests, the general optical imaging device is not easy to be used for real-time position tracking of MR-SCS due to the narrow space of the joint cavity in the knee joint. The","[74.0, 377.0, 1034.0, 1463.0]",body_paragraph,0.85,"[""abstract label from Paddle OCR""]",abstract_body,0.85,body_zone,body_like,none,True,True
17,0,header,Journal Pre-proof,"[504.0, 1.0, 831.0, 40.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p17 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
17,1,abstract,"control and arthroscope imaging to the defect site (Fig. 3h, fig. S13, and video S4, Supporting Information). Based on these experimental results, we expect to be able to observe the delivery of spher","[74.0, 99.0, 1034.0, 298.0]",body_paragraph,0.85,"[""abstract label from Paddle OCR""]",abstract_body,0.85,body_zone,body_like,none,True,True
17,2,abstract,"Although the proposed EMA system demonstrated the precise 3D targeting delivery of a small number of MR-SCSs, cartilage defects with large size require a large number of MR-SCSs to be injected and man","[75.0, 321.0, 1033.0, 1352.0]",body_paragraph,0.85,"[""abstract label from Paddle OCR""]",abstract_body,0.85,body_zone,body_like,none,True,True
17,3,paragraph_title,3.4 Effects of LF-EMF stimulation on in vitro chondrogenic differentiation of the MR-SCS,"[74.0, 1424.0, 1009.0, 1454.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 3.4 Effects of LF-EMF stimulation on in vitro chondrogenic d""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
18,0,header,Journal Pre-proof,"[504.0, 1.0, 831.0, 40.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p18 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
18,1,text,"To evaluate the effect of LF-EMF stimulation on chondrogenic differentiation of the MR-SCS, immunohistochemical staining of collagen type II and qRT-PCR were performed after LF-EMF stimulation for 30 ","[75.0, 101.0, 1032.0, 740.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
18,2,paragraph_title,3.5 Effects of LF-EMF stimulation on ex vivo cartilage regeneration of MR-SCS,"[74.0, 819.0, 900.0, 846.0]",subsection_heading,0.85,"[""paragraph_title label with numbering: 3.5 Effects of LF-EMF stimulation on ex vivo cartilage regen""]",subsection_heading,0.85,body_zone,body_like,heading_numbered,True,True
18,3,text,We further evaluated the effects of LF-EMF stimulation on ex vivo cartilage regeneration of the MR-SCS. The MR-SCSs were implanted into cartilage defects of porcine femur osteochondral discs and culti,"[75.0, 874.0, 1032.0, 1180.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
18,4,text,"After 8 weeks of cultivation with the MR-SCSs, the defective areas of the discs were filled with tissue, indicating that the MR-SCSs possess the ability to regenerate the cartilage. Our results indica","[75.0, 1207.0, 1032.0, 1455.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
19,0,header,Journal Pre-proof,"[504.0, 1.0, 831.0, 40.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p19 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
19,1,text,"stimulated osteochondral discs was significantly higher than that observed in the LF-EMF unstimulated discs at week 8, indicating that EMF stimulation promotes the regeneration of cartilage.","[75.0, 100.0, 1032.0, 244.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
19,2,paragraph_title,4. Discussion,"[76.0, 323.0, 240.0, 352.0]",section_heading,0.85,"[""paragraph_title label with numbering: 4. Discussion""]",section_heading,0.85,body_zone,heading_like,heading_numbered,True,True
19,3,text,"In this study, we proposed a novel means of cartilage repair that uses MR-SCS combined with EMA and EMS systems. As a non-invasive surgery, intra-articular injection of stem cells to treat injured car","[74.0, 390.0, 1033.0, 1465.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
20,0,header,Journal Pre-proof,"[504.0, 1.0, 831.0, 40.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p20 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
20,1,text,"cell characteristics and functions [29]. In contrast, the 3D culture of MSCs possesses many advantages over the conventional monolayer culture (2D culture), and 3D culture is more similar to in vivo e","[74.0, 101.0, 1033.0, 963.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
20,2,text,"Many studies have the reported toxicity issues of MNPs on MSCs, and most of them resulted non- or very low cytotoxicity effects on these cells [33]. According to Riegler et al., cell viability depends","[74.0, 985.0, 1033.0, 1400.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,0,header,Journal Pre-proof,"[504.0, 1.0, 831.0, 40.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p21 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
21,1,text," $ \mu g $, and these concentrations are relatively low compared to those used by the other research group [34].","[74.0, 100.0, 1028.0, 186.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
21,2,text,"It is known that MNPs internalize within cells through several endocytosis pathway, such as such as phagocytosis, micropinocytosis, clathrin- or caveolin-mediated endocytosis, then confine them into l","[74.0, 216.0, 1033.0, 1457.0]",body_paragraph,0.6,"[""default body_paragraph for text label""]",body_paragraph,0.6,body_zone,body_like,none,True,True
22,0,header,Journal Pre-proof,"[504.0, 1.0, 832.0, 41.0]",frontmatter_noise,0.98,"[""journal pre-proof running header suppressed: p22 y=1/1584""]",frontmatter_noise,0.98,preproof_cover_zone,unknown_like,preproof_marker,False,False
